dataset,subject,n_bands,n_channels,n_trials,best_band,best_band_acc,acc_spread,band_acc,logvar_li_argmax,logvar_li_correct,logvar_li_rho,logvar_li_maxw,logvar_li_entropy,logvar_li_mi_max,logvar_li_acc_cost,logpower_argmax,logpower_correct,logpower_rho,logpower_maxw,logpower_entropy,logpower_mi_max,logpower_acc_cost,csp_argmax,csp_correct,csp_rho,csp_maxw,csp_entropy,csp_mi_max,csp_acc_cost
Dreyer2023,12,5,27,240,4,0.6333333333333333,0.14583333333333331,0.6042;0.5250;0.4875;0.5167;0.6333,4,1,0.09999999999999999,0.3041416717440612,1.491648526292666,0.021205049061909637,0.0,4,1,0.39999999999999997,0.2523854341043302,1.5875174000990273,0.01775715802604212,0.0,0,0,0.49999999999999994,0.6647231824859617,1.0463845290438991,0.08267438816147157,0.029166666666666563
Dreyer2023,13,5,27,240,0,0.6791666666666666,0.1916666666666666,0.6792;0.4958;0.6042;0.6083;0.4875,2,0,0.09999999999999999,0.35918963356406697,1.4307638798688809,0.022448990939553104,0.07499999999999984,0,1,0.7,0.26086808768972736,1.591745491229051,0.01575520209977377,0.0,2,0,0.7,0.4350255401566271,1.2548372058086399,0.07417699564628244,0.07499999999999984
Dreyer2023,14,5,27,240,0,0.625,0.16666666666666669,0.6250;0.4583;0.5667;0.6250;0.5042,4,0,-0.8720815992723809,0.4704945981096045,1.3828014585933939,0.02596893221378364,0.12083333333333335,1,0,-0.41039134083406165,0.26155225114678116,1.5873677033425286,0.01565889138647302,0.16666666666666669,0,1,0.7181848464596079,0.4803048377148481,1.3768038978198627,0.0631577088394294,0.0
Dreyer2023,15,5,27,240,0,0.7750000000000001,0.2500000000000001,0.7750;0.5542;0.5250;0.6542;0.6167,4,0,-0.19999999999999998,0.4963999488735337,1.2972427428918958,0.04113921289796404,0.15833333333333355,2,0,-0.3,0.27801001570219175,1.5339160591673755,0.022412992995363753,0.2500000000000001,0,1,0.7,0.8599779927285403,0.5143329781626378,0.13762701801773738,0.0
Dreyer2023,16,5,27,240,0,0.6083333333333332,0.10416666666666652,0.6083;0.5250;0.5042;0.5667;0.6000,3,0,0.09999999999999999,0.4613981267550498,1.3949821744533126,0.02418269761504921,0.04166666666666652,3,0,0.19999999999999998,0.310926242969547,1.568245376787861,0.02267812722044381,0.04166666666666652,4,0,0.6,0.42077541376654015,1.4153576211328396,0.08105919208296436,0.008333333333333082
Dreyer2023,17,5,27,240,0,0.6375000000000001,0.1625000000000001,0.6375;0.5750;0.6292;0.4750;0.5250,0,1,0.39999999999999997,0.7343699539203832,0.9094507478216258,0.055029024083801316,0.0,1,0,0.09999999999999999,0.26364483182918413,1.5934640836070908,0.017454243986511693,0.06250000000000011,0,1,0.39999999999999997,0.2564208521370257,1.5734757193029565,0.07512856500817697,0.0
Dreyer2023,18,5,27,240,0,0.9,0.3999999999999999,0.9000;0.6000;0.5708;0.8833;0.5000,2,0,-0.6,0.307672824288051,1.541440262719113,0.014495679386364277,0.3291666666666667,0,1,0.7,0.4297112321393525,1.4278858194859905,0.029280798041199246,0.0,3,0,0.8999999999999998,0.5360163271458173,0.7339763407688249,0.16033177389928305,0.016666666666666607
Dreyer2023,19,5,27,240,0,0.9541666666666666,0.31666666666666654,0.9542;0.6542;0.6875;0.8917;0.6375,0,1,0.6,0.645932975854382,1.1251487913874127,0.03873089599606624,0.0,0,1,0.8999999999999998,0.4245875789876046,1.1853311124699824,0.04741897354797767,0.0,0,1,0.7,0.9990997862770278,0.007234641987434428,0.28378310473493173,0.0
Dreyer2023,20,5,27,240,0,0.8625,0.22916666666666685,0.8625;0.7167;0.6333;0.8167;0.6542,0,1,0.9999999999999999,0.772783686618104,0.7878617353790835,0.06391078340549831,0.0,0,1,0.9999999999999999,0.7215915365061931,0.9527353816952286,0.05407744053620044,0.0,3,0,0.6,0.9785077612255693,0.11689582386777125,0.17244136340243635,0.04583333333333339
Dreyer2023,21,5,27,240,3,0.7208333333333334,0.14166666666666683,0.5833;0.6417;0.7167;0.7208;0.5792,4,0,-0.35909242322980395,0.6193148155245534,1.1441641085653373,0.03792748722268624,0.14166666666666683,0,0,0.09999999999999999,0.25043938499239315,1.595563109401788,0.017485689790051512,0.13750000000000007,3,1,0.9999999999999999,0.5918124467379607,1.1301290379789597,0.10547887548938309,0.0
Dreyer2023,22,5,27,240,1,0.9125,0.3375,0.6542;0.9125;0.5750;0.5917;0.6833,3,0,-0.09999999999999999,0.3624222714618798,1.5299020712472868,0.016890534486978453,0.3208333333333333,1,1,0.7,0.22714309444663403,1.603793450756262,0.015172453051197616,0.0,1,1,0.7,0.9993876309933474,0.005745978264604303,0.20805827164942117,0.0
Dreyer2023,23,5,27,240,0,0.7125,0.2458333333333334,0.7125;0.6667;0.5167;0.5750;0.4667,1,0,0.49999999999999994,0.3534931219137993,1.441334413825995,0.025554755341273605,0.04583333333333339,1,0,0.7999999999999999,0.23842609413087665,1.6034860415834742,0.013364569674705151,0.04583333333333339,0,1,0.9999999999999999,0.7744184885610463,0.7854577979352124,0.11265622968956024,0.0
Dreyer2023,24,5,27,240,0,0.9,0.14583333333333337,0.9000;0.7542;0.8458;0.8375;0.7792,0,1,0.3,0.4109868923525908,1.4086023369816127,0.03400069717520634,0.0,4,0,0.39999999999999997,0.32981296379671865,1.5354937360701582,0.023001214062348882,0.12083333333333335,0,1,0.8999999999999998,0.8397714350578093,0.5689783174214104,0.1922070600488929,0.0
Dreyer2023,25,5,27,240,0,0.8916666666666666,0.25416666666666665,0.8917;0.8083;0.6375;0.8667;0.6500,4,0,0.09999999999999999,0.32811568842467154,1.4504046394812073,0.02901438598840415,0.24166666666666659,3,0,0.8999999999999998,0.3391478467650959,1.5137878790411465,0.03127866612863741,0.0249999999999998,0,1,0.7999999999999999,0.9391889214833183,0.2646262845527529,0.21986835662591722,0.0
Dreyer2023,26,5,27,240,1,0.7125,0.1875,0.6917;0.7125;0.6042;0.5250;0.6708,4,0,-0.09999999999999999,0.5855609578537103,1.224336940612035,0.04079795678851905,0.04166666666666674,3,0,-0.09999999999999999,0.3044119990425066,1.5454538333814205,0.022936742362656526,0.1875,1,1,0.7,0.6628247130975419,0.9007643737195232,0.1115775459909484,0.0
Dreyer2023,27,5,27,240,1,0.5458333333333333,0.09583333333333327,0.5167;0.5458;0.5458;0.4500;0.5167,1,1,0.026315789473684213,0.6005438366440318,1.068081170400536,0.041553425608202854,0.0,4,0,-0.30779350562554625,0.24493509919260747,1.580761603504303,0.015038016358780092,0.029166666666666674,1,1,0.9746794344808964,0.382677604962662,1.456770211782253,0.08281774233555933,0.0
Dreyer2023,28,5,27,240,0,0.6708333333333334,0.21250000000000002,0.6708;0.4583;0.5583;0.5000;0.4875,1,0,0.0,0.31294768030240006,1.5610815422966637,0.01784582461150941,0.21250000000000002,2,0,0.49999999999999994,0.23468367815210903,1.58599485235164,0.014254520090139644,0.11250000000000004,3,0,-0.09999999999999999,0.35609798265798337,1.5214479059544457,0.05280712881799396,0.1708333333333334
Dreyer2023,29,5,27,240,0,0.6791666666666666,0.15833333333333321,0.6792;0.5208;0.5333;0.6042;0.5875,0,1,0.4103913408340617,0.7081087776100439,1.001186815033085,0.03678109225437439,0.0,2,0,0.3,0.2299255674227741,1.6038169970846465,0.01441908095249281,0.14583333333333326,0,1,0.3,0.6011337137960696,1.1128443638729435,0.06611361044714692,0.0
Dreyer2023,30,5,27,240,0,0.6375,0.14583333333333326,0.6375;0.6042;0.5375;0.5042;0.4917,2,0,-0.19999999999999998,0.4860965967982368,1.3410339740897097,0.030609948423427385,0.09999999999999987,2,0,-0.3,0.279405202134207,1.5795220315663032,0.019833063896576145,0.09999999999999987,0,1,0.9999999999999999,0.38209633603148196,1.3416810122212324,0.07366472395356896,0.0
Dreyer2023,31,5,27,240,0,0.6833333333333333,0.18749999999999994,0.6833;0.5792;0.5750;0.6083;0.4958,0,1,0.3,0.3352640503992826,1.4418693545473533,0.026047770632082894,0.0,1,0,-0.49999999999999994,0.2449854456712181,1.598771857806925,0.01456531825788809,0.10416666666666663,3,0,0.7999999999999999,0.38952398151147855,1.328888320641333,0.06204085454500008,0.07499999999999996
Dreyer2023,32,5,27,240,0,0.7125,0.1958333333333333,0.7125;0.5958;0.5250;0.6500;0.5167,4,0,-0.7,0.39329999563457907,1.4128349289377318,0.030995677806512356,0.1958333333333333,4,0,-0.6,0.24402872851784152,1.5971334961201564,0.015834423939902576,0.1958333333333333,0,1,0.8999999999999998,0.5469877007303987,1.2137567809081569,0.10049702769843344,0.0
Dreyer2023,33,5,27,240,3,0.775,0.16249999999999998,0.7083;0.7625;0.6125;0.7750;0.6833,2,0,-0.3,0.46876874158692255,1.2815156064585973,0.03641744619445649,0.16249999999999998,3,1,0.09999999999999999,0.24417418150466919,1.5838866154977513,0.01566908152444316,0.0,1,0,0.39999999999999997,0.5299134244690022,1.190172186608038,0.1244905089160682,0.012500000000000067
Dreyer2023,34,5,27,240,2,0.6125,0.10000000000000009,0.5625;0.5958;0.6125;0.5125;0.5708,3,0,-0.9999999999999999,0.5952379364874649,1.1120944812661628,0.04831772034124748,0.10000000000000009,3,0,-0.7,0.30377039033857395,1.5644405915890252,0.022555620763530706,0.10000000000000009,2,1,0.8999999999999998,0.4607603153003616,1.3914036697442036,0.07780697900153752,0.0
Dreyer2023,35,5,27,240,0,0.9041666666666668,0.27500000000000013,0.9042;0.7167;0.7792;0.7958;0.6292,0,1,0.7,0.3637125709005922,1.3711978979320567,0.030313950907680038,0.0,0,1,0.8999999999999998,0.4373746863609114,1.1803428390296333,0.0488993574340782,0.0,0,1,0.8999999999999998,0.9819452911180712,0.10822584352917906,0.1698481516372314,0.0
Dreyer2023,36,5,27,240,4,0.6916666666666667,0.1791666666666667,0.6083;0.6292;0.5125;0.6125;0.6917,1,0,0.6,0.4542864751856533,1.4208814038398876,0.03575318634012207,0.0625,2,0,-0.8999999999999998,0.3127374224356426,1.5523808215590291,0.02345718754635689,0.1791666666666667,0,0,-0.7999999999999999,0.7970040819081301,0.7354209610583615,0.08797098228853395,0.08333333333333348
Dreyer2023,37,5,27,240,3,0.6583333333333333,0.09583333333333321,0.6500;0.5625;0.6250;0.6583;0.6167,2,0,0.7,0.6340434241643357,1.15579326981343,0.03429876861396249,0.03333333333333344,1,0,-0.6,0.26969786025326137,1.5715307200259916,0.018043708216913187,0.09583333333333321,0,0,0.49999999999999994,0.6857309343641701,0.996229907496882,0.10762647401872064,0.008333333333333304
Dreyer2023,38,5,27,240,1,0.6958333333333333,0.18333333333333335,0.5750;0.6958;0.6458;0.5292;0.5125,2,0,0.6,0.399897113878346,1.4941509248429945,0.020326480529665385,0.04999999999999993,3,0,-0.7999999999999999,0.2589327416459057,1.5882070548228113,0.017494998702064255,0.16666666666666663,1,1,0.8999999999999998,0.835170837253184,0.6253342126133381,0.12111443797470073,0.0
Dreyer2023,39,5,27,240,1,0.9041666666666666,0.28749999999999976,0.8333;0.9042;0.6167;0.7250;0.7000,3,0,0.05129891760425771,0.6056321139283419,1.2095035243143246,0.030513348450161626,0.17916666666666659,1,1,0.3,0.4004366296997986,1.496339443318408,0.03178990438844939,0.0,1,1,0.9999999999999999,0.76692941517048,0.5813864558374634,0.14239720528020522,0.0
Dreyer2023,40,5,27,232,4,0.5949121184088807,0.09500462534690102,0.5778;0.5689;0.4999;0.5691;0.5949,3,0,-0.7,0.5194879528331159,1.3520161633325007,0.027837922741771475,0.02580943570767813,2,0,-0.3,0.23720284917845236,1.5937006790178523,0.016632218130171822,0.09500462534690102,0,0,-0.09999999999999999,0.6896394862053169,1.011046709969502,0.08971166860386554,0.017113783533765026
Dreyer2023,41,5,27,240,0,0.7166666666666667,0.22916666666666669,0.7167;0.5875;0.4875;0.5875;0.5458,3,0,-0.20519567041703082,0.37375170500818966,1.50337744102212,0.027156964293359936,0.12916666666666665,4,0,0.35909242322980395,0.23646995883629113,1.5917350641866255,0.019067983230092605,0.1708333333333334,1,0,0.051298917604257706,0.5460928026522511,1.2515169204235037,0.07621093629302064,0.12916666666666665
Dreyer2023,42,5,27,240,0,0.6583333333333334,0.19583333333333341,0.6583;0.5250;0.5250;0.5083;0.4625,4,0,-0.49999999999999994,0.37088580445492003,1.4576633936675394,0.025936643173652296,0.19583333333333341,0,1,0.3,0.35537495761873616,1.5433338689501805,0.019647973814168194,0.0,1,0,0.8999999999999998,0.6688179471415647,0.9563179201144988,0.0865241486237597,0.1333333333333333
Dreyer2023,43,5,27,240,0,0.6416666666666666,0.16249999999999998,0.6417;0.5292;0.4792;0.4958;0.5083,1,0,-0.09999999999999999,0.5852039497871226,1.2364849274815963,0.03791388926290747,0.11249999999999993,3,0,0.09999999999999999,0.2927941571926583,1.5488731533678912,0.02199700166052288,0.1458333333333332,0,1,0.7,0.9595080260299204,0.22183073725969982,0.09743401384509742,0.0
Dreyer2023,44,5,27,240,1,0.5833333333333334,0.10000000000000009,0.5708;0.5833;0.4833;0.5500;0.5083,0,0,0.6,0.4410571089309937,1.416931052843631,0.025446539301684945,0.012499999999999956,1,1,0.09999999999999999,0.29649184301440434,1.5753852969398803,0.019660013964305285,0.0,0,0,0.19999999999999998,0.40314656554524614,1.4614229081697219,0.06362615062858787,0.012499999999999956
Dreyer2023,45,5,27,240,0,0.6208333333333333,0.10416666666666674,0.6208;0.5167;0.5750;0.5833;0.5250,2,0,-0.6,0.6980980196792687,0.9960543740300098,0.043598431142791716,0.04583333333333328,1,0,-0.9999999999999999,0.27190463800024006,1.5865146976388935,0.01916261256174999,0.10416666666666674,0,1,0.7999999999999999,0.3308564777247875,1.4919868648012076,0.06122349659037102,0.0
Dreyer2023,46,5,27,240,0,0.5999999999999999,0.11666666666666647,0.6000;0.4958;0.5750;0.5333;0.4833,4,0,-0.7,0.4504566795661798,1.2867779309073948,0.03206226909094482,0.11666666666666647,0,1,0.49999999999999994,0.3065409605998148,1.5313996682882238,0.025753617407433406,0.0,1,0,0.0,0.4597179754168864,1.3481668681269332,0.059575851678282055,0.10416666666666657
Dreyer2023,47,5,27,240,3,0.6208333333333333,0.21249999999999997,0.6042;0.5833;0.4083;0.6208;0.5833,4,0,0.26315789473684215,0.4455996278298132,1.2886799783908787,0.035308787696092025,0.03749999999999998,0,0,0.7181848464596079,0.253463307650844,1.5899705482089275,0.01871229230146585,0.016666666666666607,3,1,0.8207826816681233,0.49562627142597715,1.2811396822060792,0.07611173274335828,0.0
Dreyer2023,48,5,27,240,4,0.8208333333333332,0.18749999999999978,0.7250;0.6333;0.7458;0.7375;0.8208,0,0,-0.7,0.4872920976052269,1.2735178363652877,0.03814820193562888,0.09583333333333321,4,1,0.6,0.46497356690944996,1.4068072073840163,0.037258044773877945,0.0,4,1,0.8999999999999998,0.8999279713823144,0.41559631456048,0.13443273296524835,0.0
Dreyer2023,49,5,27,240,4,0.8291666666666666,0.375,0.7500;0.4542;0.5167;0.7667;0.8292,1,0,-0.09999999999999999,0.412538334698074,1.4047208693119266,0.03308902277137434,0.375,0,0,0.49999999999999994,0.2359309699427264,1.587013431137061,0.014178929972588985,0.07916666666666661,4,1,0.9999999999999999,0.5110269209166014,0.9646633243793231,0.10157457246671625,0.0
Dreyer2023,50,5,27,240,0,0.6666666666666667,0.22500000000000003,0.6667;0.4792;0.4667;0.4625;0.4417,1,0,-0.09999999999999999,0.35544309940998736,1.5118246517717642,0.020765455861899706,0.1875000000000001,4,0,-0.7,0.22224070916040456,1.6053502560653918,0.013223925129177793,0.22500000000000003,2,0,0.49999999999999994,0.6347562575406892,1.1505045142722596,0.08514960764852975,0.20000000000000012
Dreyer2023,51,5,27,240,2,0.6916666666666667,0.16249999999999998,0.5333;0.6708;0.6917;0.6500;0.5292,0,0,-0.3,0.2710237571478144,1.5787153118557447,0.011228362212796958,0.15833333333333321,0,0,0.3,0.24328265398255122,1.5972308450646526,0.020325139291347518,0.15833333333333321,1,0,0.49999999999999994,0.32365132429854754,1.3770635233754038,0.06926470938449053,0.02083333333333326
Dreyer2023,52,5,27,240,1,0.8125,0.2833333333333333,0.7917;0.8125;0.5292;0.6542;0.7500,4,0,0.09999999999999999,0.4094969477859453,1.2350612351205061,0.03624609597795662,0.0625,1,1,0.39999999999999997,0.29273312544707525,1.5635970624880637,0.023067876092680566,0.0,0,0,0.7999999999999999,0.5647738389395076,1.133980260382426,0.11976832214767388,0.02083333333333337
Dreyer2023,53,5,27,240,0,0.6291666666666667,0.10416666666666652,0.6292;0.5708;0.5250;0.5917;0.5958,2,0,-0.3,0.7384130839267367,0.9183064629649003,0.04578773104042496,0.10416666666666652,0,1,0.6,0.23684639285019493,1.5985465177464553,0.01362647612014131,0.0,2,0,-0.09999999999999999,0.30486874241475365,1.5217621100550733,0.07954658926956312,0.10416666666666652
Dreyer2023,54,5,27,240,0,0.6458333333333333,0.13749999999999996,0.6458;0.5375;0.5792;0.5083;0.5500,1,0,-0.6,0.287665995875425,1.5338876761780762,0.01383483752760569,0.10833333333333328,2,0,0.6,0.31179893781582063,1.5537486215658092,0.019440528359399887,0.06666666666666665,0,1,0.6,0.49353594542735435,1.1482909492041258,0.08174743625986561,0.0
Dreyer2023,55,5,27,240,0,0.9416666666666667,0.3583333333333333,0.9417;0.8917;0.5833;0.9083;0.6667,0,1,0.6,0.39032523138178105,1.4290792793298164,0.03733366796932754,0.0,0,1,0.7,0.45325905835364094,1.3734787780138416,0.034212408801056186,0.0,0,1,0.9999999999999999,0.9430098378078596,0.23641265138763173,0.24583051062249905,0.0
Dreyer2023,56,5,27,240,0,0.9875,0.17083333333333328,0.9875;0.8583;0.9500;0.8167;0.9250,4,0,-0.3,0.6227318172247819,1.0944262925633401,0.05649348305438773,0.0625,0,1,0.8999999999999998,0.9783889859745455,0.13340041621436194,0.0948666501918193,0.0,0,1,0.9999999999999999,0.9987820892693936,0.00940984698240068,0.37965893924724653,0.0
Dreyer2023,57,5,27,240,0,0.7916666666666667,0.30833333333333335,0.7917;0.4833;0.5458;0.4917;0.4958,1,0,-0.35909242322980395,0.6539062884027239,1.1102303336756603,0.03488452352263405,0.30833333333333335,1,0,-0.09999999999999999,0.2585155136308678,1.5970205712357362,0.01826739504033734,0.30833333333333335,0,1,0.09999999999999999,0.8149483944506349,0.6659821962650946,0.07039763442770686,0.0
Dreyer2023,58,5,27,240,4,0.7791666666666668,0.20000000000000007,0.5958;0.5875;0.5792;0.7042;0.7792,4,1,0.09999999999999999,0.31215462039822617,1.546654996817953,0.013696452808461915,0.0,0,0,0.7,0.3491117629888268,1.528761658938621,0.02406140739799696,0.18333333333333346,4,1,0.7,0.48667914935285567,1.1804038996813597,0.09917119550217438,0.0
Dreyer2023,59,5,27,160,3,0.675,0.10625000000000007,0.6500;0.5687;0.6125;0.6750;0.5875,1,0,-0.49999999999999994,0.2999869833874432,1.4886148252112839,0.024054107282011666,0.10625000000000007,3,1,0.6,0.41275920292795765,1.3441835249455356,0.03560253287039256,0.0,0,0,0.09999999999999999,0.6198328592281965,0.9952550694070575,0.13464018652006113,0.025000000000000022
Dreyer2023,60,5,27,240,2,0.6166666666666667,0.08750000000000002,0.5292;0.5583;0.6167;0.5375;0.5375,2,1,0.5735393346764044,0.33976197299188515,1.545449744161876,0.012531257575618238,0.0,2,1,0.9746794344808964,0.28419514877166013,1.5838773883110082,0.020673757689824025,0.0,2,1,0.6668859288553501,0.4003429107873785,1.2884619364622896,0.08932647006573383,0.0
Dreyer2023,61,5,27,240,1,0.8625,0.38333333333333336,0.8333;0.8625;0.4792;0.7375;0.7417,0,0,0.49999999999999994,0.5690645876709591,1.162432731612175,0.04106747745213742,0.029166666666666674,1,1,0.8999999999999998,0.2746886441287812,1.5655207355798235,0.019180140525714234,0.0,1,1,0.9999999999999999,0.9722615818782206,0.1378054536071859,0.16034110206138127,0.0
Dreyer2023,62,5,27,240,0,0.9125,0.4166666666666667,0.9125;0.5750;0.5458;0.7375;0.4958,2,0,-0.6,0.6351630363660191,1.1253100262482367,0.03970852595337737,0.3666666666666666,0,1,0.8999999999999998,0.4855992603991163,1.3824112953515075,0.03642460370596306,0.0,0,1,0.8999999999999998,0.9863268071911071,0.07935210085566947,0.16817605091999205,0.0
Dreyer2023,63,5,27,240,4,0.6791666666666667,0.2041666666666666,0.6750;0.6583;0.5500;0.4750;0.6792,0,0,0.6668859288553503,0.3155136630119933,1.5634996978827063,0.01179950981519462,0.004166666666666652,0,0,0.39999999999999997,0.24510097775110223,1.5775731479391544,0.01977072399070375,0.004166666666666652,0,0,0.8999999999999998,0.38887873805815737,1.4171121421759083,0.06523427584073652,0.004166666666666652
Dreyer2023,64,5,27,240,4,0.5791666666666667,0.1125000000000001,0.5500;0.5542;0.4667;0.5625;0.5792,0,0,-0.6,0.4172780693904333,1.453245466968594,0.02353726416324305,0.029166666666666674,2,0,-0.3,0.34287151405084754,1.5518624003335166,0.025931062753077123,0.1125000000000001,1,0,-0.6,0.49484326104130566,1.3709226960899554,0.07431093016238391,0.025000000000000022
Dreyer2023,65,5,27,240,3,0.8708333333333332,0.18333333333333335,0.8625;0.8333;0.6875;0.8708;0.8042,0,0,0.3,0.4928642217916184,1.259967322879484,0.039380866933929136,0.008333333333333193,1,0,0.6,0.2648148105781472,1.5707305081274257,0.023352790118335465,0.03749999999999998,3,1,0.9999999999999999,0.693167595877931,0.9170060723398629,0.11503741972818687,0.0
Dreyer2023,66,5,27,240,4,0.6708333333333333,0.1333333333333333,0.6250;0.6667;0.5375;0.5917;0.6708,2,0,-0.7,0.33501803399756375,1.50646611342237,0.0256094717996657,0.1333333333333333,1,0,0.09999999999999999,0.2381466241476475,1.5955832421411071,0.01753207246326465,0.004166666666666541,0,0,0.7,0.2743504658710684,1.5516140354553403,0.0739789289183666,0.04583333333333328
Dreyer2023,67,5,27,240,4,0.6375000000000001,0.1166666666666667,0.6208;0.5958;0.5667;0.5208;0.6375,0,0,0.10259783520851543,0.4899765637760607,1.3309805383326545,0.030822945869880696,0.01666666666666672,4,1,0.8999999999999998,0.31886793324538515,1.5580045056219607,0.020587290213150252,0.0,4,1,0.7999999999999999,0.6252028017706165,1.10525358950982,0.08912846922895448,0.0
Dreyer2023,68,5,27,240,4,0.5541666666666666,0.025000000000000022,0.5417;0.5292;0.5500;0.5292;0.5542,4,1,0.09999999999999999,0.33988856735213274,1.4582521665933237,0.031637641228080916,0.0,4,1,0.19999999999999998,0.2405635297328034,1.602719026244225,0.015847032284108893,0.0,0,0,-0.3,0.3356833630002641,1.5242907895485283,0.04351393819942595,0.012499999999999845
Dreyer2023,69,5,27,240,4,0.8958333333333334,0.13749999999999996,0.8375;0.8792;0.7583;0.8875;0.8958,1,0,0.3,0.47838845154015364,1.2207217574192641,0.034640689424633386,0.01666666666666672,2,0,-0.3,0.2674984146049122,1.583351458425485,0.01660842368044396,0.13749999999999996,4,1,0.8999999999999998,0.8659286272349506,0.4838575520024334,0.17061404186539747,0.0
Dreyer2023,70,5,27,240,3,0.5916666666666666,0.08333333333333326,0.5792;0.5333;0.5083;0.5917;0.5625,4,0,-0.6,0.5161626302819866,1.344004524044825,0.030055476456577985,0.029166666666666452,0,0,0.19999999999999998,0.27165704065747653,1.5845465093135043,0.01701901462699042,0.012499999999999845,0,0,-0.09999999999999999,0.3492539338202705,1.388569541754919,0.04439940581129659,0.012499999999999845
Dreyer2023,71,5,27,240,4,0.5333333333333334,0.10000000000000014,0.5167;0.4875;0.4333;0.4792;0.5333,0,0,0.3,0.3972991443391509,1.4522734863389342,0.036290113469084506,0.01666666666666672,1,0,0.09999999999999999,0.25815874629266683,1.5857515740378854,0.017421948124444725,0.04583333333333345,3,0,-0.6,0.34336866772766633,1.4712339937515984,0.06446795341844005,0.05416666666666675
Dreyer2023,72,5,27,240,0,0.6166666666666666,0.1833333333333333,0.6167;0.4917;0.4333;0.4458;0.5292,2,0,-0.49999999999999994,0.3948643174722365,1.4305433814274764,0.02419130903248486,0.1833333333333333,3,0,-0.3,0.22335788785604288,1.5962716438529456,0.014435947067193863,0.17083333333333317,0,1,0.3,0.4112783090914548,1.3372548283252275,0.06868311175653369,0.0
Dreyer2023,73,5,27,240,0,0.9416666666666668,0.2083333333333336,0.9417;0.7333;0.7833;0.9333;0.9417,4,0,0.0,0.36881682684903,1.4199659099471826,0.021991100064995644,1.1102230246251565e-16,0,1,0.8999999999999998,0.2821638251855497,1.5801077496081781,0.025576142653879575,0.0,3,0,0.6,0.9557942639437685,0.217124973644651,0.21344151942197015,0.008333333333333415
Dreyer2023,74,5,27,240,0,0.7916666666666666,0.20000000000000007,0.7917;0.6292;0.7375;0.6292;0.5917,3,0,-0.7181848464596079,0.47586147608667906,1.3775346097935315,0.029813556114044088,0.16249999999999998,0,1,0.8207826816681233,0.29152795134002807,1.5644394250728184,0.019813065116563267,0.0,0,1,0.6668859288553501,0.651113949757748,1.0500491434479113,0.10053866746293266,0.0
Dreyer2023,75,5,27,240,0,0.7791666666666667,0.3041666666666667,0.7792;0.5250;0.5625;0.5625;0.4750,1,0,-0.49999999999999994,0.4503868266817638,1.4075350754839886,0.03369146045714529,0.25416666666666665,3,0,0.6,0.2778967424969047,1.582678748171451,0.018864630829492388,0.21666666666666667,0,1,0.7,0.6735880808607408,0.9886039874471501,0.07314769190538317,0.0
Dreyer2023,76,5,27,240,1,0.9458333333333332,0.35833333333333317,0.9417;0.9458;0.5875;0.7625;0.7917,3,0,-0.49999999999999994,0.3133142003941752,1.4983295922452935,0.023869278538568944,0.18333333333333324,1,1,0.49999999999999994,0.5221604285613163,1.3482334416012791,0.033069546977120175,0.0,0,0,0.7999999999999999,0.9965055076247052,0.023485525090148618,0.2955617249324246,0.004166666666666541
Dreyer2023,77,5,27,240,0,0.6166666666666667,0.16249999999999998,0.6167;0.5792;0.4542;0.5083;0.4917,0,1,0.20519567041703085,0.4530215752088132,1.4168725492037508,0.022501569533798522,0.0,1,0,-0.3,0.28253342208903237,1.5763913747989993,0.022912527817134456,0.03750000000000009,0,1,0.8999999999999998,0.6118371894543222,1.1591176853399412,0.07040823265048482,0.0
Dreyer2023,78,5,27,240,0,0.8166666666666667,0.35000000000000003,0.8167;0.4667;0.6833;0.8167;0.5917,0,1,-0.10259783520851541,0.4332444832758393,1.3803689332922262,0.035584886275988735,0.0,0,1,0.8720815992723809,0.8813102460751688,0.5225363813187613,0.06966405587106334,0.0,0,1,0.9746794344808964,0.7173541948203623,0.6671241517507015,0.12911157168386803,0.0
Dreyer2023,79,5,27,240,0,0.9416666666666667,0.3458333333333333,0.9417;0.8958;0.5958;0.8792;0.8083,4,0,-0.20519567041703085,0.38958423794711217,1.4843541684688735,0.018375305502999373,0.13333333333333341,4,0,0.39999999999999997,0.31802128995950596,1.5457199591156137,0.02620281985543788,0.13333333333333341,0,1,0.9999999999999999,0.9933763584885098,0.044807556886867085,0.2297796239908558,0.0
Dreyer2023,80,5,27,240,0,0.575,0.12916666666666665,0.5750;0.4792;0.5625;0.4458;0.4708,2,0,0.7999999999999999,0.4822370429374455,1.2788830833510687,0.038147032848551955,0.012499999999999956,0,1,0.7,0.3221786863295521,1.5157078167129734,0.024431966728033747,0.0,4,0,-0.8999999999999998,0.4760467499267125,1.398961329968671,0.080642095391188,0.10416666666666657
Dreyer2023,81,5,27,240,4,0.5958333333333333,0.1958333333333333,0.5917;0.5625;0.4000;0.4500;0.5958,3,0,-0.49999999999999994,0.4066777694070855,1.4398571056711653,0.027824039706146147,0.14583333333333331,2,0,-0.3,0.23390782937443164,1.5958331749394965,0.012054893438361903,0.1958333333333333,0,0,0.7999999999999999,0.5850914281554646,1.194922552934038,0.09179426259459758,0.004166666666666652
